"PRN","datetime","Vtec_tecsuite","Vtec_TECGPS","r_t"
13,2025-06-09 08:58:45.0048,-134.714,16.23,-150.944
13,2025-06-09 08:59:00.0384,-134.749,16.17,-150.919
13,2025-06-09 08:59:14.9856,-134.789,16.15,-150.939
13,2025-06-09 08:59:30.0192,-134.827,16.15,-150.977
13,2025-06-09 08:59:44.9664,-134.869,16.14,-151.009
13,2025-06-09 09:00:00,-134.904,16.12,-151.024
13,2025-06-09 09:00:15.0336,-134.957,16.08,-151.037
13,2025-06-09 09:00:29.9808,-135.017,16.05,-151.067
13,2025-06-09 09:00:45.0144,-135.067,16.04,-151.107
13,2025-06-09 09:00:59.9616,-135.103,16.02,-151.123
13,2025-06-09 09:01:14.9952,-135.156,15.99,-151.146
13,2025-06-09 09:01:30.0288,-135.214,15.98,-151.194
13,2025-06-09 09:01:44.976,-135.261,15.97,-151.231
13,2025-06-09 09:02:00.0096,-135.318,15.92,-151.238
13,2025-06-09 09:02:15.0432,-135.366,15.9,-151.266
13,2025-06-09 09:02:29.9904,-135.417,15.87,-151.287
13,2025-06-09 09:02:45.024,-135.464,15.87,-151.334
13,2025-06-09 09:02:59.9712,-135.511,15.83,-151.341
13,2025-06-09 09:03:15.0048,-135.555,15.82,-151.375
13,2025-06-09 09:03:30.0384,-135.601,15.81,-151.411
13,2025-06-09 09:03:44.9856,-135.651,15.8,-151.451
13,2025-06-09 09:04:00.0192,-135.691,15.79,-151.481
13,2025-06-09 09:04:14.9664,-135.737,15.79,-151.527
13,2025-06-09 09:04:30,-135.786,15.78,-151.566
13,2025-06-09 09:04:45.0336,-135.822,15.74,-151.562
13,2025-06-09 09:04:59.9808,-135.863,15.72,-151.583
13,2025-06-09 09:05:15.0144,-135.893,15.68,-151.573
13,2025-06-09 09:05:29.961599,-135.94,15.67,-151.61
13,2025-06-09 09:05:44.9952,-135.99,15.65,-151.64
13,2025-06-09 09:06:00.0288,-136.026,15.6,-151.626
13,2025-06-09 09:06:14.976,-136.065,15.6,-151.665
13,2025-06-09 09:06:30.0096,-136.107,15.58,-151.687
13,2025-06-09 09:06:44.9568,-136.138,15.58,-151.718
13,2025-06-09 09:06:59.9904,-136.164,15.53,-151.694
13,2025-06-09 09:07:15.024,-136.196,15.51,-151.706
13,2025-06-09 09:07:29.9712,-136.236,15.47,-151.706
13,2025-06-09 09:07:45.0048,-136.271,15.43,-151.701
13,2025-06-09 09:08:00.0384,-136.311,15.4,-151.711
13,2025-06-09 09:08:14.9856,-136.345,15.37,-151.715
13,2025-06-09 09:08:30.019199,-136.379,15.35,-151.729
13,2025-06-09 09:08:44.9664,-136.403,15.35,-151.753
13,2025-06-09 09:09:00,-136.44,15.35,-151.79
13,2025-06-09 09:09:15.0336,-136.471,15.34,-151.811
13,2025-06-09 09:09:29.9808,-136.504,15.3,-151.804
13,2025-06-09 09:09:45.0144,-136.533,15.3,-151.833
13,2025-06-09 09:09:59.9616,-136.563,15.27,-151.833
13,2025-06-09 09:10:14.9952,-136.593,15.27,-151.863
13,2025-06-09 09:10:30.0288,-136.633,15.27,-151.903
13,2025-06-09 09:10:44.976,-136.664,15.29,-151.954
13,2025-06-09 09:11:00.009601,-136.7,15.27,-151.97
13,2025-06-09 09:11:14.9568,-136.734,15.24,-151.974
13,2025-06-09 09:11:29.990399,-136.762,15.2,-151.962
13,2025-06-09 09:11:45.024,-136.791,15.18,-151.971
13,2025-06-09 09:11:59.9712,-136.82,15.17,-151.99
13,2025-06-09 09:12:15.0048,-136.854,15.16,-152.014
13,2025-06-09 09:12:30.0384,-136.877,15.16,-152.037
13,2025-06-09 09:12:44.9856,-136.903,15.14,-152.043
13,2025-06-09 09:13:00.0192,-136.933,15.13,-152.063
13,2025-06-09 09:13:14.9664,-136.956,15.12,-152.076
13,2025-06-09 09:13:30,-136.983,15.11,-152.093
13,2025-06-09 09:13:45.0336,-137.009,15.1,-152.109
13,2025-06-09 09:13:59.980801,-137.042,15.08,-152.122
13,2025-06-09 09:14:15.0144,-137.063,15.08,-152.143
13,2025-06-09 09:14:29.9616,-137.093,15.04,-152.133
13,2025-06-09 09:14:44.9952,-137.122,15.03,-152.152
13,2025-06-09 09:15:00.0288,-137.15,14.97,-152.12
13,2025-06-09 09:15:14.976,-137.178,14.94,-152.118
13,2025-06-09 09:15:30.0096,-137.209,14.91,-152.119
13,2025-06-09 09:15:45.0432,-137.223,14.9,-152.123
13,2025-06-09 09:15:59.9904,-137.255,14.88,-152.135
13,2025-06-09 09:16:15.024,-137.285,14.86,-152.145
13,2025-06-09 09:16:29.9712,-137.312,14.85,-152.162
13,2025-06-09 09:16:45.0048,-137.343,14.84,-152.183
13,2025-06-09 09:17:00.038401,-137.374,14.85,-152.224
13,2025-06-09 09:17:14.9856,-137.4,14.82,-152.22
13,2025-06-09 09:17:30.0192,-137.429,14.83,-152.259
13,2025-06-09 09:17:44.9664,-137.448,14.83,-152.278
13,2025-06-09 09:18:00,-137.478,14.81,-152.288
13,2025-06-09 09:18:15.0336,-137.502,14.8,-152.302
13,2025-06-09 09:18:29.9808,-137.538,14.76,-152.298
13,2025-06-09 09:18:45.0144,-137.565,14.74,-152.305
13,2025-06-09 09:18:59.9616,-137.585,14.73,-152.315
13,2025-06-09 09:19:14.9952,-137.612,14.73,-152.342
13,2025-06-09 09:19:30.0288,-137.647,14.72,-152.367
13,2025-06-09 09:19:44.976,-137.675,14.7,-152.375
13,2025-06-09 09:20:00.0096,-137.698,14.71,-152.408
13,2025-06-09 09:20:14.9568,-137.719,14.69,-152.409
13,2025-06-09 09:20:29.9904,-137.742,14.69,-152.432
13,2025-06-09 09:20:45.024,-137.773,14.67,-152.443
13,2025-06-09 09:20:59.9712,-137.822,14.66,-152.482
13,2025-06-09 09:21:15.0048,-137.855,14.65,-152.505
13,2025-06-09 09:21:30.0384,-137.879,14.64,-152.519
13,2025-06-09 09:21:44.9856,-137.904,14.61,-152.514
13,2025-06-09 09:22:00.0192,-137.925,14.58,-152.505
13,2025-06-09 09:22:14.9664,-137.945,14.58,-152.525
13,2025-06-09 09:22:30,-137.967,14.55,-152.517
13,2025-06-09 09:22:45.0336,-137.989,14.55,-152.539
13,2025-06-09 09:22:59.9808,-138.019,14.51,-152.529
13,2025-06-09 09:23:15.0144,-138.037,14.5,-152.537
13,2025-06-09 09:23:29.9616,-138.057,14.45,-152.507
13,2025-06-09 09:23:44.9952,-138.09,14.42,-152.51
13,2025-06-09 09:24:00.0288,-138.129,14.39,-152.519
13,2025-06-09 09:24:14.976,-138.146,14.36,-152.506
13,2025-06-09 09:24:30.0096,-138.171,14.34,-152.511
13,2025-06-09 09:24:45.0432,-138.197,14.31,-152.507
13,2025-06-09 09:24:59.9904,-138.227,14.28,-152.507
13,2025-06-09 09:25:15.024,-138.24,14.25,-152.49
13,2025-06-09 09:25:29.9712,-138.258,14.23,-152.488
13,2025-06-09 09:25:45.0048,-138.279,14.22,-152.499
13,2025-06-09 09:26:00.0384,-138.307,14.21,-152.517
13,2025-06-09 09:26:14.9856,-138.332,14.19,-152.522
13,2025-06-09 09:26:30.0192,-138.351,14.18,-152.531
13,2025-06-09 09:26:44.9664,-138.367,14.13,-152.497
13,2025-06-09 09:27:00,-138.401,14.13,-152.531
13,2025-06-09 09:27:15.0336,-138.426,14.12,-152.546
13,2025-06-09 09:27:29.9808,-138.448,14.09,-152.538
13,2025-06-09 09:27:45.0144,-138.466,14.09,-152.556
13,2025-06-09 09:27:59.961599,-138.485,14.06,-152.545
13,2025-06-09 09:28:14.9952,-138.506,14.05,-152.556
13,2025-06-09 09:28:30.0288,-138.531,14.02,-152.551
13,2025-06-09 09:28:44.976,-138.561,14,-152.561
13,2025-06-09 09:29:00.0096,-138.594,13.95,-152.544
13,2025-06-09 09:29:14.9568,-138.622,13.91,-152.532
13,2025-06-09 09:29:29.9904,-138.638,13.85,-152.488
13,2025-06-09 09:29:45.024,-138.655,13.82,-152.475
13,2025-06-09 09:29:59.9712,-138.676,13.78,-152.456
13,2025-06-09 09:30:15.0048,-138.699,13.78,-152.479
13,2025-06-09 09:30:30.0384,-138.743,13.74,-152.483
13,2025-06-09 09:30:44.9856,-138.777,13.69,-152.467
13,2025-06-09 09:31:00.019199,-138.802,13.66,-152.462
13,2025-06-09 09:31:14.9664,-138.825,13.64,-152.465
13,2025-06-09 09:31:30,-138.844,13.58,-152.424
13,2025-06-09 09:31:45.0336,-138.864,13.51,-152.374
13,2025-06-09 09:31:59.9808,-138.882,13.46,-152.342
13,2025-06-09 09:32:15.0144,-138.913,13.4,-152.313
13,2025-06-09 09:32:29.9616,-138.946,13.38,-152.326
13,2025-06-09 09:32:44.9952,-138.971,13.3,-152.271
13,2025-06-09 09:33:00.0288,-138.995,13.31,-152.305
13,2025-06-09 09:33:14.976,-139.019,13.3,-152.319
13,2025-06-09 09:33:30.009601,-139.039,13.28,-152.319
13,2025-06-09 09:33:45.0432,-139.063,13.27,-152.333
13,2025-06-09 09:33:59.990399,-139.091,13.24,-152.331
13,2025-06-09 09:34:15.024,-139.114,13.24,-152.354
13,2025-06-09 09:34:29.9712,-139.131,13.21,-152.341
13,2025-06-09 09:34:45.0048,-139.16,13.18,-152.34
13,2025-06-09 09:35:00.0384,-139.185,13.16,-152.345
13,2025-06-09 09:35:14.9856,-139.198,13.13,-152.328
13,2025-06-09 09:35:30.0192,-139.217,13.13,-152.347
13,2025-06-09 09:35:44.9664,-139.234,13.11,-152.344
13,2025-06-09 09:36:00,-139.261,13.11,-152.371
13,2025-06-09 09:36:15.0336,-139.281,13.14,-152.421
13,2025-06-09 09:36:29.980801,-139.298,13.13,-152.428
13,2025-06-09 09:36:45.0144,-139.314,13.16,-152.474
13,2025-06-09 09:36:59.9616,-139.334,13.18,-152.514
13,2025-06-09 09:37:14.9952,-139.35,13.18,-152.53
13,2025-06-09 09:37:30.0288,-139.358,13.21,-152.568
13,2025-06-09 09:37:44.976,-139.373,13.22,-152.593
13,2025-06-09 09:38:00.0096,-139.387,13.21,-152.597
13,2025-06-09 09:38:15.0432,-139.413,13.22,-152.633
13,2025-06-09 09:38:29.9904,-139.437,13.22,-152.657
13,2025-06-09 09:38:45.024,-139.456,13.21,-152.666
13,2025-06-09 09:38:59.9712,-139.473,13.19,-152.663
13,2025-06-09 09:39:15.0048,-139.481,13.18,-152.661
13,2025-06-09 09:39:30.038401,-139.501,13.16,-152.661
13,2025-06-09 09:39:44.9856,-139.514,13.13,-152.644
13,2025-06-09 09:40:00.0192,-139.541,13.14,-152.681
13,2025-06-09 09:40:14.9664,-139.561,13.14,-152.701
13,2025-06-09 09:40:30,-139.574,13.13,-152.704
13,2025-06-09 09:40:45.0336,-139.582,13.13,-152.712
13,2025-06-09 09:40:59.9808,-139.601,13.14,-152.741
13,2025-06-09 09:41:15.0144,-139.608,13.14,-152.748
13,2025-06-09 09:41:29.9616,-139.614,13.14,-152.754
13,2025-06-09 09:41:44.9952,-139.608,13.12,-152.728
13,2025-06-09 09:42:00.0288,-139.616,13.13,-152.746
13,2025-06-09 09:42:14.976,-139.615,13.13,-152.745
13,2025-06-09 09:42:30.0096,-139.625,13.13,-152.755
13,2025-06-09 09:42:44.9568,-139.645,13.13,-152.775
13,2025-06-09 09:42:59.9904,-139.661,13.13,-152.791
13,2025-06-09 09:43:15.024,-139.676,13.12,-152.796
13,2025-06-09 09:43:29.9712,-139.691,13.13,-152.821
13,2025-06-09 09:43:45.0048,-139.699,13.11,-152.809
13,2025-06-09 09:44:00.0384,-139.719,13.1,-152.819
13,2025-06-09 09:44:14.9856,-139.725,13.1,-152.825
13,2025-06-09 09:44:30.0192,-139.739,13.1,-152.839
13,2025-06-09 09:44:44.9664,-139.742,13.08,-152.822
13,2025-06-09 09:45:00,-139.763,13.06,-152.823
13,2025-06-09 09:45:15.0336,-139.774,13.07,-152.844
13,2025-06-09 09:45:29.9808,-139.775,13.06,-152.835
13,2025-06-09 09:45:45.0144,-139.785,13.04,-152.825
13,2025-06-09 09:45:59.9616,-139.803,13.03,-152.833
13,2025-06-09 09:46:14.9952,-139.816,13.03,-152.846
13,2025-06-09 09:46:30.0288,-139.835,13,-152.835
13,2025-06-09 09:46:44.976,-139.859,13,-152.859
13,2025-06-09 09:47:00.0096,-139.873,13,-152.873
13,2025-06-09 09:47:15.0432,-139.882,13.01,-152.892
13,2025-06-09 09:47:29.9904,-139.9,13.02,-152.92
13,2025-06-09 09:47:45.024,-139.917,12.99,-152.907
13,2025-06-09 09:47:59.9712,-139.938,13.01,-152.948
13,2025-06-09 09:48:15.0048,-139.946,13,-152.946
13,2025-06-09 09:48:30.0384,-139.953,13,-152.953
13,2025-06-09 09:48:44.9856,-139.96,13.02,-152.98
13,2025-06-09 09:49:00.0192,-139.969,13.03,-152.999
13,2025-06-09 09:49:14.9664,-139.966,13.03,-152.996
13,2025-06-09 09:49:30,-139.976,13.04,-153.016
13,2025-06-09 09:49:45.0336,-139.995,13.05,-153.045
13,2025-06-09 09:49:59.9808,-140.01,13.05,-153.06
13,2025-06-09 09:50:15.0144,-140.022,13.05,-153.072
13,2025-06-09 09:50:29.961599,-140.043,13.06,-153.103
13,2025-06-09 09:50:44.9952,-140.056,13.04,-153.096
13,2025-06-09 09:51:00.0288,-140.071,13.02,-153.091
13,2025-06-09 09:51:14.976,-140.092,13.02,-153.112
13,2025-06-09 09:51:30.0096,-140.109,13.01,-153.119
13,2025-06-09 09:51:44.9568,-140.131,13,-153.131
13,2025-06-09 09:51:59.9904,-140.144,12.97,-153.114
13,2025-06-09 09:52:15.024,-140.163,12.95,-153.113
13,2025-06-09 09:52:29.9712,-140.177,12.93,-153.107
13,2025-06-09 09:52:45.0048,-140.192,12.9,-153.092
13,2025-06-09 09:53:00.0384,-140.21,12.88,-153.09
13,2025-06-09 09:53:14.9856,-140.224,12.88,-153.104
13,2025-06-09 09:53:30.019199,-140.243,12.89,-153.133
13,2025-06-09 09:53:44.9664,-140.268,12.89,-153.158
13,2025-06-09 09:54:00,-140.282,12.91,-153.192
13,2025-06-09 09:54:15.0336,-140.3,12.91,-153.21
13,2025-06-09 09:54:29.9808,-140.306,12.92,-153.226
13,2025-06-09 09:54:45.0144,-140.324,12.93,-153.254
13,2025-06-09 09:54:59.9616,-140.338,12.94,-153.278
13,2025-06-09 09:55:14.9952,-140.361,12.95,-153.311
13,2025-06-09 09:55:30.0288,-140.376,12.97,-153.346
13,2025-06-09 09:55:44.976,-140.393,12.98,-153.373
13,2025-06-09 09:56:00.009601,-140.408,12.99,-153.398
13,2025-06-09 09:56:14.9568,-140.417,13.01,-153.427
13,2025-06-09 09:56:29.990399,-140.436,13.01,-153.446
13,2025-06-09 09:56:45.024,-140.449,13,-153.449
13,2025-06-09 09:56:59.9712,-140.468,13,-153.468
13,2025-06-09 09:57:15.0048,-140.47,12.98,-153.45
13,2025-06-09 09:57:30.0384,-140.473,12.92,-153.393
13,2025-06-09 09:57:44.9856,-140.471,12.89,-153.361
13,2025-06-09 09:58:00.0192,-140.483,12.83,-153.313
13,2025-06-09 09:58:14.9664,-140.493,12.77,-153.263
13,2025-06-09 09:58:30,-140.493,12.74,-153.233
13,2025-06-09 09:58:45.0336,-140.52,12.7,-153.22
13,2025-06-09 09:58:59.980801,-140.544,12.65,-153.194
13,2025-06-09 09:59:15.0144,-140.569,12.63,-153.199
13,2025-06-09 09:59:29.9616,-140.582,12.63,-153.212
13,2025-06-09 09:59:44.9952,-140.593,12.6,-153.193
13,2025-06-09 10:00:00.0288,-140.613,12.59,-153.203
13,2025-06-09 10:00:14.976,-140.625,12.59,-153.215
13,2025-06-09 10:00:30.0096,-140.619,12.59,-153.209
13,2025-06-09 10:00:45.0432,-140.625,12.6,-153.225
13,2025-06-09 10:00:59.9904,-140.645,12.59,-153.235
13,2025-06-09 10:01:15.024,-140.652,12.6,-153.252
13,2025-06-09 10:01:29.9712,-140.652,12.6,-153.252
13,2025-06-09 10:01:45.0048,-140.665,12.62,-153.285
13,2025-06-09 10:02:00.038401,-140.683,12.64,-153.323
13,2025-06-09 10:02:14.9856,-140.708,12.65,-153.358
13,2025-06-09 10:02:30.0192,-140.729,12.67,-153.399
13,2025-06-09 10:02:44.9664,-140.735,12.69,-153.425
13,2025-06-09 10:03:00,-140.743,12.71,-153.453
13,2025-06-09 10:03:15.0336,-140.758,12.71,-153.468
13,2025-06-09 10:03:29.9808,-140.767,12.72,-153.487
13,2025-06-09 10:03:45.0144,-140.754,12.75,-153.504
13,2025-06-09 10:03:59.9616,-140.76,12.73,-153.49
13,2025-06-09 10:04:14.9952,-140.795,12.77,-153.565
13,2025-06-09 10:04:30.0288,-140.807,12.76,-153.567
13,2025-06-09 10:04:44.976,-140.798,12.78,-153.578
13,2025-06-09 10:05:00.0096,-140.818,12.79,-153.608
13,2025-06-09 10:05:14.9568,-140.838,12.77,-153.608
13,2025-06-09 10:05:29.9904,-140.826,12.77,-153.596
13,2025-06-09 10:05:45.024,-140.813,12.76,-153.573
13,2025-06-09 10:05:59.9712,-140.808,12.78,-153.588
13,2025-06-09 10:06:15.0048,-140.818,12.76,-153.578
13,2025-06-09 10:06:30.0384,-140.821,12.75,-153.571
13,2025-06-09 10:06:44.9856,-140.811,12.75,-153.561
13,2025-06-09 10:07:00.0192,-140.81,12.75,-153.56
13,2025-06-09 10:07:14.9664,-140.81,12.76,-153.57
13,2025-06-09 10:07:30,-140.806,12.75,-153.556
13,2025-06-09 10:07:45.0336,-140.807,12.75,-153.557
13,2025-06-09 10:07:59.9808,-140.824,12.74,-153.564
13,2025-06-09 10:08:15.0144,-140.828,12.73,-153.558
13,2025-06-09 10:08:29.9616,-140.826,12.73,-153.556
13,2025-06-09 10:08:44.9952,-140.858,12.73,-153.588
13,2025-06-09 10:09:00.0288,-140.868,12.72,-153.588
13,2025-06-09 10:09:14.976,-140.862,12.72,-153.582
13,2025-06-09 10:09:30.0096,-140.876,12.71,-153.586
13,2025-06-09 10:09:45.0432,-140.88,12.71,-153.59
13,2025-06-09 10:09:59.9904,-140.876,12.69,-153.566
13,2025-06-09 10:10:15.024,-140.877,12.68,-153.557
13,2025-06-09 10:10:29.9712,-140.881,12.69,-153.571
13,2025-06-09 10:10:45.0048,-140.888,12.68,-153.568
13,2025-06-09 10:11:00.0384,-140.901,12.64,-153.541
13,2025-06-09 10:11:14.9856,-140.905,12.63,-153.535
13,2025-06-09 10:11:30.0192,-140.908,12.6,-153.508
13,2025-06-09 10:11:44.9664,-140.913,12.57,-153.483
13,2025-06-09 10:12:00,-140.917,12.55,-153.467
13,2025-06-09 10:12:15.0336,-140.902,12.55,-153.452
13,2025-06-09 10:12:29.9808,-140.901,12.53,-153.431
13,2025-06-09 10:12:45.0144,-140.903,12.53,-153.433
13,2025-06-09 10:12:59.961599,-140.901,12.53,-153.431
13,2025-06-09 10:13:14.9952,-140.897,12.53,-153.427
13,2025-06-09 10:13:30.0288,-140.913,12.54,-153.453
13,2025-06-09 10:13:44.976,-140.906,12.53,-153.436
13,2025-06-09 10:14:00.0096,-140.915,12.48,-153.395
13,2025-06-09 10:14:14.9568,-140.899,12.48,-153.379
13,2025-06-09 10:14:29.9904,-140.897,12.45,-153.347
13,2025-06-09 10:14:45.024,-140.921,12.42,-153.341
13,2025-06-09 10:14:59.9712,-140.925,12.4,-153.325
13,2025-06-09 10:15:15.0048,-140.873,12.39,-153.263
13,2025-06-09 10:15:30.0384,-140.899,12.37,-153.269
13,2025-06-09 10:15:44.9856,-140.895,12.35,-153.245
13,2025-06-09 10:16:00.019199,-140.899,12.34,-153.239
13,2025-06-09 10:16:14.9664,-140.901,12.33,-153.231
13,2025-06-09 10:16:30,-140.893,12.33,-153.223
13,2025-06-09 10:16:45.0336,-140.876,12.31,-153.186
13,2025-06-09 10:16:59.9808,-140.832,12.33,-153.162
13,2025-06-09 10:17:15.0144,-140.842,12.3,-153.142
13,2025-06-09 10:17:29.9616,-140.835,12.28,-153.115
13,2025-06-09 10:17:44.9952,-140.811,12.26,-153.071
13,2025-06-09 10:18:00.0288,-140.835,12.25,-153.085
13,2025-06-09 10:18:14.976,-140.818,12.24,-153.058
13,2025-06-09 10:18:30.009601,-140.749,12.23,-152.979
13,2025-06-09 10:18:45.0432,-140.737,12.21,-152.947
13,2025-06-09 10:18:59.990399,-140.747,12.2,-152.947
13,2025-06-09 10:19:15.024,-140.767,12.2,-152.967
13,2025-06-09 10:19:29.9712,-140.757,12.2,-152.957
13,2025-06-09 10:19:45.0048,-140.743,12.21,-152.953
13,2025-06-09 10:20:00.0384,-140.733,12.2,-152.933
13,2025-06-09 10:20:14.9856,-140.731,12.21,-152.941
13,2025-06-09 10:20:30.0192,-140.72,12.21,-152.93
13,2025-06-09 10:20:44.9664,-140.703,12.21,-152.913
13,2025-06-09 10:21:00,-140.69,12.21,-152.9
13,2025-06-09 10:21:15.0336,-140.708,12.2,-152.908
13,2025-06-09 10:21:29.980801,-140.715,12.2,-152.915
13,2025-06-09 10:21:45.0144,-140.7,12.21,-152.91
13,2025-06-09 10:21:59.9616,-140.705,12.21,-152.915
13,2025-06-09 10:22:14.9952,-140.698,12.2,-152.898
13,2025-06-09 10:22:30.0288,-140.688,12.2,-152.888
13,2025-06-09 10:22:44.976,-140.692,12.21,-152.902
13,2025-06-09 10:23:00.0096,-140.697,12.21,-152.907
13,2025-06-09 10:23:15.0432,-140.651,12.18,-152.831
13,2025-06-09 10:23:29.9904,-140.621,12.2,-152.821
13,2025-06-09 10:23:45.024,-140.619,12.2,-152.819
13,2025-06-09 10:23:59.9712,-140.599,12.23,-152.829
13,2025-06-09 10:24:15.0048,-140.615,12.21,-152.825
13,2025-06-09 10:24:30.038401,-140.614,12.23,-152.844
13,2025-06-09 10:24:44.9856,-140.586,12.22,-152.806
13,2025-06-09 10:25:00.0192,-140.593,12.23,-152.823
13,2025-06-09 10:25:14.9664,-140.588,12.21,-152.798
13,2025-06-09 10:25:30,-140.584,12.2,-152.784
13,2025-06-09 10:25:45.0336,-140.596,12.22,-152.816
13,2025-06-09 10:25:59.9808,-140.557,12.21,-152.767
13,2025-06-09 10:26:15.0144,-140.541,12.19,-152.731
13,2025-06-09 10:26:29.9616,-140.542,12.18,-152.722
13,2025-06-09 10:26:44.9952,-140.539,12.18,-152.719
13,2025-06-09 10:27:00.0288,-140.522,12.16,-152.682
13,2025-06-09 10:27:14.976,-140.487,12.16,-152.647
13,2025-06-09 10:27:30.0096,-140.452,12.17,-152.622
13,2025-06-09 10:27:44.9568,-140.427,12.19,-152.617
13,2025-06-09 10:27:59.9904,-140.409,12.17,-152.579
13,2025-06-09 10:28:15.024,-140.403,12.17,-152.573
13,2025-06-09 10:28:29.9712,-140.405,12.18,-152.585
13,2025-06-09 10:28:45.0048,-140.41,12.18,-152.59
13,2025-06-09 10:29:00.0384,-140.365,12.17,-152.535
13,2025-06-09 10:29:14.9856,-140.333,12.17,-152.503
13,2025-06-09 10:29:30.0192,-140.315,12.17,-152.485
13,2025-06-09 10:29:44.9664,-140.347,12.17,-152.517
13,2025-06-09 10:30:00,-140.371,12.19,-152.561
13,2025-06-09 10:30:15.0336,-140.39,12.22,-152.61
13,2025-06-09 10:30:29.9808,-140.408,12.25,-152.658
13,2025-06-09 10:30:45.0144,-140.388,12.26,-152.648
13,2025-06-09 10:30:59.9616,-140.398,12.3,-152.698
13,2025-06-09 10:31:14.9952,-140.392,12.3,-152.692
13,2025-06-09 10:31:30.0288,-140.38,12.29,-152.67
13,2025-06-09 10:31:44.976,-140.359,12.3,-152.659
13,2025-06-09 10:32:00.0096,-140.343,12.29,-152.633
13,2025-06-09 10:32:15.0432,-140.342,12.29,-152.632
13,2025-06-09 10:32:29.9904,-140.342,12.28,-152.622
13,2025-06-09 10:32:45.024,-140.323,12.31,-152.633
13,2025-06-09 10:32:59.9712,-140.293,12.3,-152.593
13,2025-06-09 10:33:15.0048,-140.277,12.33,-152.607
13,2025-06-09 10:33:30.0384,-140.264,12.33,-152.594
13,2025-06-09 10:33:44.9856,-140.252,12.32,-152.572
13,2025-06-09 10:34:00.0192,-140.233,12.33,-152.563
13,2025-06-09 10:34:14.9664,-140.217,12.34,-152.557
13,2025-06-09 10:34:30,-140.209,12.35,-152.559
13,2025-06-09 10:34:45.0336,-140.194,12.35,-152.544
13,2025-06-09 10:34:59.9808,-140.191,12.32,-152.511
13,2025-06-09 10:35:15.0144,-140.178,12.35,-152.528
13,2025-06-09 10:35:29.961599,-140.161,12.36,-152.521
13,2025-06-09 10:35:44.9952,-140.153,12.37,-152.523
13,2025-06-09 10:36:00.0288,-140.149,12.38,-152.529
13,2025-06-09 10:36:14.976,-140.143,12.4,-152.543
13,2025-06-09 10:36:30.0096,-140.118,12.39,-152.508
13,2025-06-09 10:36:44.9568,-140.111,12.44,-152.551
13,2025-06-09 10:36:59.9904,-140.117,12.44,-152.557
13,2025-06-09 10:37:15.024,-140.08,12.46,-152.54
13,2025-06-09 10:37:29.9712,-140.068,12.46,-152.528
13,2025-06-09 10:37:45.0048,-140.063,12.49,-152.553
13,2025-06-09 10:38:00.0384,-140.047,12.51,-152.557
13,2025-06-09 10:38:14.9856,-140.033,12.53,-152.563
13,2025-06-09 10:38:30.019199,-140.031,12.54,-152.571
13,2025-06-09 10:38:44.9664,-140.027,12.55,-152.577
13,2025-06-09 10:39:00,-140.017,12.57,-152.587
13,2025-06-09 10:39:15.0336,-140,12.58,-152.58
13,2025-06-09 10:39:29.9808,-139.99,12.58,-152.57
13,2025-06-09 10:39:45.0144,-139.979,12.6,-152.579
13,2025-06-09 10:39:59.9616,-139.957,12.63,-152.587
13,2025-06-09 10:40:14.9952,-139.938,12.69,-152.628
13,2025-06-09 10:40:30.0288,-139.939,12.7,-152.639
13,2025-06-09 10:40:44.976,-139.912,12.7,-152.612
13,2025-06-09 10:41:00.009601,-139.899,12.75,-152.649
13,2025-06-09 10:41:14.9568,-139.882,12.75,-152.632
13,2025-06-09 10:41:29.990399,-139.87,12.81,-152.68
13,2025-06-09 10:41:45.024,-139.849,12.81,-152.659
13,2025-06-09 10:41:59.9712,-139.834,12.83,-152.664
13,2025-06-09 10:42:15.0048,-139.813,12.86,-152.673
13,2025-06-09 10:42:30.0384,-139.794,12.89,-152.684
13,2025-06-09 10:42:44.9856,-139.775,12.91,-152.685
13,2025-06-09 10:43:00.0192,-139.755,12.91,-152.665
13,2025-06-09 10:43:14.9664,-139.747,12.96,-152.707
13,2025-06-09 10:43:30,-139.738,13,-152.738
13,2025-06-09 10:43:45.0336,-139.732,13.02,-152.752
13,2025-06-09 10:43:59.980801,-139.716,13.06,-152.776
13,2025-06-09 10:44:15.0144,-139.702,13.1,-152.802
13,2025-06-09 10:44:29.9616,-139.677,13.12,-152.797
13,2025-06-09 10:44:44.9952,-139.657,13.13,-152.787
13,2025-06-09 10:45:00.0288,-139.643,13.16,-152.803
13,2025-06-09 10:45:14.976,-139.634,13.19,-152.824
13,2025-06-09 10:45:30.0096,-139.617,13.19,-152.807
13,2025-06-09 10:45:45.0432,-139.6,13.21,-152.81
13,2025-06-09 10:45:59.9904,-139.586,13.24,-152.826
13,2025-06-09 10:46:15.024,-139.574,13.25,-152.824
13,2025-06-09 10:46:29.9712,-139.547,13.25,-152.797
13,2025-06-09 10:46:45.0048,-139.526,13.25,-152.776
13,2025-06-09 10:47:00.038401,-139.506,13.27,-152.776
13,2025-06-09 10:47:14.9856,-139.475,13.3,-152.775
13,2025-06-09 10:47:30.0192,-139.45,13.31,-152.76
13,2025-06-09 10:47:44.9664,-139.436,13.32,-152.756
13,2025-06-09 10:48:00,-139.427,13.34,-152.767
13,2025-06-09 10:48:15.0336,-139.406,13.32,-152.726
13,2025-06-09 10:48:29.9808,-139.391,13.32,-152.711
